biosample_property_no	biosample_no	property_name	property_value	is_current	date_created	created_by
46cb3810-5c2d-4202-814e-486a4f007d5a	BC_Rectum_N29	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f416b556-ffc2-40c7-9b88-c24e73105919	BC_Rectum_N29	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b3402a2f-5aea-4098-9478-9d8847ea4022	BC_Rectum_N29	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0de88f10-2961-4369-9025-9d8cadc09d19	TBEC	orderUrl	http://www.ndriresource.org/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9c061d64-3eb7-48c2-9dcf-5bc992375786	TBEC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e310ea5f-42f8-42b9-a6d5-c2ffa6b0b08e	TBEC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5e13a2fa-9c1c-44a8-ac5f-7cfb3ee9a242	TBEC	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
211c4f5e-55e3-46ed-9a75-a6f452544c2b	TBEC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
51aceb61-ccb7-48e4-8a18-e798b3738661	Kidney	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0b6b4c47-ac5f-4c9e-8464-5fe1727ca7c6	Kidney	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a4b2f8ff-e556-46fd-8625-981b16049676	Kidney	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6136b2a4-834e-44cd-a39e-fadc5424db2e	Kidney	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d6f7d96b-1680-4a4d-9030-4710977e5eae	Kidney	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
18a774aa-ffd7-4d2f-aa15-3804c2a42420	GenitalFatPad	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
da05fcb5-a441-41db-b9b9-167a04fc1a1d	GenitalFatPad	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f96462cf-12f7-47bf-84e4-c234e521c840	GenitalFatPad	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bf039c78-443b-4653-ba86-739206a151e8	GenitalFatPad	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
08c033d1-dcb7-467a-aa61-f8bf03230857	GenitalFatPad	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6d8c4147-c1d6-4fad-b9fe-8f0319a1346a	HWP_8120201.5	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/preadipocytes/?sword_list%5B%5D=HWP	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
458cd773-41d2-49cd-b72b-57db536838a0	HWP_8120201.5	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2c86ade5-018a-49bf-9a09-74527659853f	HWP_8120201.5	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f612d0eb-13c0-4e27-a87f-eba4b719571d	HWP_8120201.5	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4c8d2836-3f13-4591-bc72-0c98d6c0db79	HWP_8120201.5	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
84d336eb-ba69-40a7-b28d-cdf03d78c491	hMSC-AT_9061601.12	orderUrl	http://www.promocell.com/nc/products/human-stem-and-blood-cells/mesenchymal-stem-cells/human-mesenchymal-stem-cells-from-adipose-tissue-hmsc-at/?sword_list%5B%5D=hMSC-AT	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9dca391a-ca18-4082-b68c-364e25a0689c	hMSC-AT_9061601.12	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8b06eef7-0328-4cfe-a525-4f8720ea6e43	hMSC-AT_9061601.12	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2af44447-6d34-499f-be6b-ffe356eeab35	hMSC-AT_9061601.12	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
93496588-6424-4abd-b339-72cf3335c6fd	hMSC-AT_9061601.12	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
43997fae-6c8b-4985-a3ad-91173dadf637	MDA-MB-231	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HTB-26&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aa581fda-edb4-4146-9465-103266bc9289	MDA-MB-231	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8f3c48f5-de57-471f-805a-d2f5f3d2ed7c	MDA-MB-231	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab81ec3c-874f-440b-baca-b18465b7f885	MDA-MB-231	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
760ab857-213f-4019-a2d1-855a15bef009	MDA-MB-231	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
949446b5-65ef-41c6-bd96-5b2f304b8057	BE2_C	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-2268&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e31bf312-1e75-4671-a232-c4c7b6ade174	BE2_C	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
baf19750-5216-42b0-a0d1-49a119293b71	BE2_C	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1429e4bb-a3c2-430c-be9d-28aa0f64a598	BE2_C	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
20054e71-e35c-4af4-ae58-a3f2e878251a	BE2_C	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
90d25ee9-8e15-4790-b696-6fc6126f0fa6	Heart_STL003	orderUrl	http://snyderlab.stanford.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
229b6639-5e26-4d92-b4e3-2b54d1dad6df	Heart_STL003	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4e0d8cea-9723-4b1b-84f7-162bfd674a32	Heart_STL003	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
804b0b1e-43e6-4bea-a6e6-6e9173788057	Heart_STL003	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
937db257-0a81-4d21-807e-5b2153dc4939	Heart_STL003	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b6e24426-7b8c-48ce-9c1e-f94eac6c8f8d	HFF	orderUrl	http://myprofile.cos.com/torokstorb	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5616e250-c124-4d01-a412-e2efb3521464	HFF	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a0f4c8a1-665a-4f14-90fc-8753eb2faf29	HFF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a5144351-51b5-4878-be37-f1d5a868acb5	HFF	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
acf3feca-d52e-46c3-9c05-d85da7c90064	HFF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b7fd64f6-e788-464c-9acb-24656f7fde9e	CH12	orderUrl	http://bbs.yale.edu/people/sherman_weissman.profile	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
697c5baf-09dd-4f2f-af33-0c62ee37acb0	CH12	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dc5f6dd0-5de6-4217-b2cf-33cac4262d99	CH12	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7839d6cd-9530-4ab1-8a2d-581301b93e03	CH12	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2b5febdb-54d6-40ad-9b4e-ce3de73b2179	CH12	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3b3e637b-71ee-4ead-b1af-13e87ee6f9d6	SubcFatPad	orderUrl	http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b2aced08-e7b5-460a-8b1e-732949bbc607	SubcFatPad	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0beff91e-a67d-40e4-a16b-266adbb237ac	SubcFatPad	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab6cda25-bb62-40e2-8585-847ac677e018	SubcFatPad	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
68e33873-e9a3-4e88-9b5d-f8c9b3a4e2fc	SubcFatPad	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab35e813-7743-4f7a-adac-d5f52b8b6a7c	HPC-PL	orderUrl	http://www.promocell.com/products/human-stem-and-blood-cells/pericytes/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e4d26348-3ace-44d4-b624-64c1dcd2377d	HPC-PL	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
30652800-1a70-4612-b353-05f56aa4bb4b	HPC-PL	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
79b39ac9-162b-4018-88a6-4a69be870a23	HPC-PL	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c280e1dd-61ea-4f64-af90-aac5a63a382d	HPC-PL	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0ea2ec3f-fc10-4cb0-b7c1-9df42437b9f2	ES-Bruce4	orderUrl	http://cancer.ucsd.edu/research-training/shared-resources/transgenic-core/Pages/default.aspx	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6ba14f7f-8f87-44a3-a327-c3f7ac130671	ES-Bruce4	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
25fa71bb-b16d-4b24-b530-d8136625a123	ES-Bruce4	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4c1eb9ca-bcfa-48d4-b7b0-684b1f2abf71	ES-Bruce4	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
da1588d8-ed56-40e3-ae44-d8877606826b	ES-Bruce4	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
57cad531-0599-4bdc-add4-a5d3d0afd3eb	BC_Small_Intestine_01-11002	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9a303e0d-52ff-4b33-ae7f-1193228ef863	BC_Small_Intestine_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8c4b511b-9e1b-44bc-9ae2-d2dcbf829af5	BC_Small_Intestine_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c6c4c756-3129-4355-85ce-5ee964e58d2d	BC_Small_Intestine_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d8aae67d-1794-4a7c-83b1-30eb99f6cd67	BC_Small_Intestine_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ff48e6d5-d36b-445f-b850-e38a1530fdc4	BC_Adrenal_Gland_H12803N	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9ee91b4e-7efe-4864-a5e9-8088b224fab9	BC_Adrenal_Gland_H12803N	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2c921322-387b-4eab-9b43-35105bbda786	BC_Adrenal_Gland_H12803N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a2b1c626-ca98-43f2-ab2f-62f8980993b6	BC_Adrenal_Gland_H12803N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e1b72bd0-29c1-4a82-b721-12920f924914	BC_Adrenal_Gland_H12803N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
417634e5-8e03-4b2c-bb48-8888d24523eb	HPAEpiC	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=3200	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bbcda308-0ada-4bee-919e-487d3185dc91	HPAEpiC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c87f9900-2db3-4a3b-907e-5c1c76c574d3	HPAEpiC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bc6f9f57-2cc3-408b-8735-c25c19545bac	HPAEpiC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fa088dd9-a90d-4945-9d65-5fed1d6f8b5b	HPAEpiC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7e746451-93b9-46f4-b4b0-95217b86f09e	Hepatocytes	orderUrl	http://www.zen-bio.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3ee63332-ac11-4d84-99cf-6cbb825ae745	Hepatocytes	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
42f211d3-2783-4165-a561-b7875ef8d5ca	Hepatocytes	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2efdebde-e505-4128-b9ee-c6b1a4e40cd5	Hepatocytes	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9f0ee4a7-fdc6-4650-a902-80802827239a	Hepatocytes	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9ad6ebfd-d089-4238-9ac1-2bc06b076a67	BG02ES-EBD	orderUrl	http://stemcells.nih.gov/staticresources/research/registry/PDFs/BresaGen.pdf	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
92c8d307-0156-4026-a759-bd8007a2b1fd	BG02ES-EBD	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fec4e5a0-2d1d-4e8f-8715-52264b8d217b	BG02ES-EBD	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9bd0219-ad4c-46f0-8e61-bf7deacdd90b	BG02ES-EBD	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
16d87ee5-5b9c-4687-9652-83b6d54e6a0b	BG02ES-EBD	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7860c03a-cae9-4ab2-8cab-3a5c37eabdd8	C2C12	orderUrl	http://woldlab.caltech.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d6f68e7d-4c5b-406c-b09a-ab88531b738a	C2C12	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
10f31706-d203-4baa-93ed-15b3f12b7d28	C2C12	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5fa494f0-0614-4883-8161-42a098cdb918	C2C12	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2bb11ee1-b2ec-48e5-8841-a39880eda302	C2C12	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
135ff15c-6a01-43d1-bc50-6e892bc9ce18	HAoEC	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/endothelial-cells-large-vessels/human-aortic-endothelial-cells-haoec/?sword_list%5B%5D=HAoEC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d4009754-baae-4ea9-a021-8925b6621242	HAoEC	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1a45341e-ce6e-4328-abf9-b24d85d1006f	HAoEC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a6ba9d28-debc-4863-be81-59be032048a5	HAoEC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8c923eab-6c0e-4132-a052-9b97ff79efda	HAoEC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d7575b36-d20f-460b-ba83-d87ffbe52da3	Mel_2183	orderUrl	http://www.genome.gov/19519015	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2135e20f-e707-4a6e-80ef-07d82c423af0	Mel_2183	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8f231afd-b963-4198-abc4-c4306e98f0db	Mel_2183	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3816ba41-4392-4b15-9dd7-ce47defdc5b8	Mel_2183	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
92b148a7-52d6-4784-a103-83cf8bae6364	Mel_2183	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8de2d583-c512-4389-8a5f-cc85788922d4	NB4	orderUrl	http://www.dsmz.de/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
36e0ea55-bc26-4827-8f4c-afe303e6b9ee	NB4	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1f0cf407-c2ed-4330-a4c6-f5abb7d07b86	NB4	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dca21644-0516-44fe-b6de-c83bd40e6d55	NB4	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b3931589-4b43-40d1-90c2-5042a567c8bd	NB4	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6b723386-8738-48c2-bc16-f9150b08ab93	HBVSMC	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=1100	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1588c8a1-203b-427a-82f3-18bcc2d9af87	HBVSMC	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7ee1873e-1848-4fa7-a6fc-f985ed749c33	HBVSMC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3e095a08-8b1e-4025-9485-90c4b0926c75	HBVSMC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7dde25a3-22b1-44a8-b7c7-deae9675df3b	HBVSMC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d6c85dc7-ab1d-4149-838a-1b363e8d2098	BC_Esophagus_01-11002	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
577c59a1-ae24-4358-a7bf-71956e18aeef	BC_Esophagus_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
907c9d5a-3b8f-4add-a3a1-90ee0a3f7139	BC_Esophagus_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
abb4a5c2-d393-4a4a-856b-6dda71790938	BC_Esophagus_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8e61d7ec-7f98-444b-ab0d-7c6c70619800	BC_Esophagus_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
171a8e93-6ccd-4c8b-a6d0-ba744a80e06c	B-cell_(CD19+)	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
11a84e22-550d-4177-8bcb-625f1ae2d9f6	B-cell_(CD19+)	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c9ce2afb-619f-48b4-b3f0-d47b4a18c715	B-cell_(CD19+)	age	adult-8wks	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
eca58d48-7691-4552-8bf2-2deb59e8c5e0	B-cell_(CD19+)	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
24390156-666e-4342-9d8a-7ccc6934c8c0	B-cell_(CD19+)	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fd70b3af-0b76-448e-bede-5b6efddcd2ed	H1-hESC	orderUrl	https://ordering.wicell.org/index.php?option=com_oscommerce&Itemid=192	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
541ac42b-a125-4f7b-adb2-b89b0a668141	H1-hESC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4c8ce2dc-238a-475b-8205-d28d4c43af90	H1-hESC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
62f91ce1-0733-4ad7-9954-97cf53e2ca22	H1-hESC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
abe57b20-2676-43a0-9689-633a378ef573	H1-hESC	tier	1	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
17574d95-050c-4877-8bfc-81c44a2c5670	MEF	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6beba6c6-5a87-4b4d-a2ac-52f54bf5d3d9	MEF	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4586df4d-7233-44fb-8402-6b1c495d84f4	MEF	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6e0b5348-3794-49c2-b9de-be4245000d33	MEF	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1d9f2252-2f80-4ea1-99eb-017caa9b9cf7	MEF	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e2b3c6d4-f9b7-4d57-8531-f5f6d04e7617	MEL	orderUrl	http://bbs.yale.edu/people/sherman_weissman.profile	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
56c47820-3250-4db5-a7ab-f78940d8e3e4	MEL	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
617223d8-0514-472a-8e5a-200375096831	MEL	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5e86e7a8-4e66-49ee-ad51-77173eddd734	MEL	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
68faf69c-fb12-41a0-bfe9-e924c15991eb	MEL	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cd09bd36-d731-4ebb-ab64-9e023f62e5ac	HFDPC_0100503.2	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/follicle-dermal-papilla-cells/?sword_list%5B%5D=HFDPC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
12faa661-3ea2-4099-a482-3d9db60d1abf	HFDPC_0100503.2	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
16b89306-33bc-4d0e-8046-50b5d5a05b31	HFDPC_0100503.2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
76db5259-16aa-46cb-82c5-3da68979ffe7	HFDPC_0100503.2	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
eac03cfd-857d-4e50-8a37-eb4be70de8fd	HFDPC_0100503.2	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5d4bbd43-13b9-4a2c-b57c-a2c73d6614cd	SmIntestine	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/;http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
248e82f0-65bc-49b0-b8fc-111d1691a196	SmIntestine	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c30fa77e-d9a4-4775-90d5-fa75c1f7f79d	SmIntestine	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b1e9280e-cecb-4722-8b7a-15b59f80ae3f	SmIntestine	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e2e25d33-3bcc-466f-b66d-e28ce34fccc2	SmIntestine	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
869ff3a8-5458-4968-9620-ffae62f55729	MEP	orderUrl	http://www.genome.gov/10000336	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0f010431-09b1-4852-95a9-9b98da61881f	MEP	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4f54ef49-a3e0-489b-8039-cda86917b47a	MEP	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
94b85bc2-0afa-4059-88d4-4b7aaaa98008	MEP	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
45ea3317-5d23-45c6-8428-dec9121fb41f	MEP	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b85ad7d0-1da6-44b4-bc6e-c827b1078311	ES-D3	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=crl-1934&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ea8d50b2-fa75-4d61-bd14-13d6c8342253	ES-D3	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2d2055f9-4652-4507-bb76-1f265912de1b	ES-D3	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
44b83fc6-d51c-4202-9b59-2629ad207b4d	ES-D3	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
88d48d4e-99c8-4e41-a6bc-e623887cd17c	ES-D3	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fa72cee0-690d-461e-8a4a-98cc0fd6f149	HConF	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=6570	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d641d88a-47d9-47a4-8ea7-7b4ef7bbef03	HConF	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fd57068b-2ab1-42a3-acf6-9a881e071177	HConF	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
44a355b3-5267-4883-9d90-ae82df32355e	HConF	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
82354f39-2090-458e-a974-bb24dd236942	HConF	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6ffc9c3f-0bbb-4893-87ae-0133674c2bef	H1-neurons	orderUrl	TBD	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
553ef439-af75-466b-b826-e480d61b82e2	H1-neurons	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f5ef11b4-2a8a-42e0-b22c-0c43bff32646	H1-neurons	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3fc5844d-0d0a-4109-b87d-1731afe2fe84	H1-neurons	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f7ee5ddc-dc97-459f-abba-8747e6d59bd1	H1-neurons	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a22d31dd-3423-4512-9769-c9b224fda26c	10T1/2	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-226&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
